name,identifier,parentIdentifier,experiment,link,sensor_name,sensor_type,isBundle,isDataset,isProject,isVisible,durationFacet,locationFacet,dataTypeFacet,categoryFacet,collectionFacet
2020-DiversityOne-Asunción-Ring Mode,004.AAAD.AAD.BW,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Ring%20Mode,Ring Mode,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Screen,004.AAAD.AAD.BX,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Screen,Screen,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Step Counter,004.AAAD.AAD.BH,004.AAAD.AAD.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Step%20Counter,Step Counter,Motion,False,True,False,True,2-6 months,Paraguay,Motion,Dataset,DiversityOne
2020-DiversityOne-Asunción-Step Detector,004.AAAD.AAD.BI,004.AAAD.AAD.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Step%20Detector,Step Detector,Motion,False,True,False,True,2-6 months,Paraguay,Motion,Dataset,DiversityOne
2020-DiversityOne-Asunción-Time Diaries,004.AAAD.AAD.AB,004.AAAD.AAD.AB,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Time%20Diaries,Time Diaries,,False,True,False,True,2-6 months,Paraguay,Diachronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Asunción-Touch,004.AAAD.AAD.BY,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Touch,Touch,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-User Presence,004.AAAD.AAD.BZ,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-User%20Presence,User Presence,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Wifi,004.AAAD.AAD.AN,004.AAAD.AAD.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Wifi,Wifi,Connectivity,False,True,False,True,2-6 months,Paraguay,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Asunción-Wifi Networks,004.AAAD.AAD.AO,004.AAAD.AAD.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Wifi%20Networks,Wifi Networks,Connectivity,False,True,False,True,2-6 months,Paraguay,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Accelerometer,004.AAAD.AAC.AY,004.AAAD.AAC.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Accelerometer,Accelerometer,Motion,False,True,False,True,2-6 months,Denmark,Motion,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Activities,004.AAAD.AAC.BF,004.AAAD.AAC.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Activities,Activities,Motion,False,True,False,True,2-6 months,Denmark,Motion,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Airplane Mode,004.AAAD.AAC.BS,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Airplane%20Mode,Airplane Mode,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Application,004.AAAD.AAC.AG,004.AAAD.AAC.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Application,Application,App-usage,False,True,False,True,2-6 months,Denmark,App-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Battery Monitoring Log,004.AAAD.AAC.BT,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Battery%20Monitoring%20Log,Battery Monitoring Log,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Batterycharge,004.AAAD.AAC.BU,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Batterycharge,Battery Charge,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Bluetooth,004.AAAD.AAC.AK,004.AAAD.AAC.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Bluetooth,Bluetooth,Connectivity,False,True,False,True,2-6 months,Denmark,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Cellular Network,004.AAAD.AAC.AM,004.AAAD.AAC.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Cellular%20Network,Cellular Network,Connectivity,False,True,False,True,2-6 months,Denmark,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Doze,004.AAAD.AAC.BV,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Doze,Doze,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Gyroscope,004.AAAD.AAC.BB,004.AAAD.AAC.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Gyroscope,Gyroscope,Motion,False,True,False,True,2-6 months,Denmark,Motion,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Headset Plug,004.AAAD.AAC.AH,004.AAAD.AAC.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Headset%20Plug,Headset Plug,App-usage,False,True,False,True,2-6 months,Denmark,App-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Light,004.AAAD.AAC.AR,004.AAAD.AAC.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Light,Light,Environment,False,True,False,True,2-6 months,Denmark,Environment,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Location POI,004.AAAD.AAC.BN,004.AAAD.AAC.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Location%20POI,Location POI,Position,False,True,False,True,2-6 months,Denmark,Position,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Location RD,004.AAAD.AAC.BO,004.AAAD.AAC.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Location%20RD,Location RD,Position,False,True,False,True,2-6 months,Denmark,Position,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Magnetic Field,004.AAAD.AAC.BP,004.AAAD.AAC.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Magnetic%20Field,Magnetic Field,Position,False,True,False,True,2-6 months,Denmark,Position,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Music,004.AAAD.AAC.AI,004.AAAD.AAC.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Music,Music,App-usage,False,True,False,True,2-6 months,Denmark,App-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Notification,004.AAAD.AAC.AJ,004.AAAD.AAC.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Notification,Notification,App-usage,False,True,False,True,2-6 months,Denmark,App-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Pressure,004.AAAD.AAC.AS,004.AAAD.AAC.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Pressure,Pressure,Environment,False,True,False,True,2-6 months,Denmark,Environment,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Proximity,004.AAAD.AAC.BR,004.AAAD.AAC.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Proximity,Proximity,Position,False,True,False,True,2-6 months,Denmark,Position,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Questionnaire Diversity A,004.AAAD.AAC.AA.1,004.AAAD.AAC.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Questionnaire%20Diversity%20A,Questionnaire Diversity A,,False,True,False,True,2-6 months,Denmark,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Questionnaire Diversity B,004.AAAD.AAC.AA.2,004.AAAD.AAC.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Questionnaire%20Diversity%20B,Questionnaire Diversity B,,False,True,False,True,2-6 months,Denmark,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Questionnaire Diversity C,004.AAAD.AAC.AA.3,004.AAAD.AAC.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Questionnaire%20Diversity%20C,Questionnaire Diversity C,,False,True,False,True,2-6 months,Denmark,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Ring Mode,004.AAAD.AAC.BW,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Ring%20Mode,Ring Mode,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Screen,004.AAAD.AAC.BX,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Screen,Screen,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Step Counter,004.AAAD.AAC.BH,004.AAAD.AAC.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Step%20Counter,Step Counter,Motion,False,True,False,True,2-6 months,Denmark,Motion,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Step Detector,004.AAAD.AAC.BI,004.AAAD.AAC.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Step%20Detector,Step Detector,Motion,False,True,False,True,2-6 months,Denmark,Motion,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Time Diaries,004.AAAD.AAC.AB,004.AAAD.AAC.AB,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Time%20Diaries,Time Diaries,,False,True,False,True,2-6 months,Denmark,Diachronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-Touch,004.AAAD.AAC.BY,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Touch,Touch,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Copenhagen-User Presence,004.AAAD.AAC.BZ,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-User%20Presence,User Presence,Device-usage,False,True,False,True,2-6 months,Denmark,Device-usage,Dataset,DiversityOne
